#Digilent WaveForms Oscilloscope Acquisition,,,,,
#Device Name: Discovery2,,,,,
#Serial Number: SN:210321AFD7CC,,,,,
#Date Time: 2020-09-24 15:58:33.471,,,,,
#Sample rate: 54615Hz,,,,,
#Samples: 8192,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 900 mV Hyst.: Auto HoldOff: 0 s,,,,,
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 10 X,,,,,
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 10 X,,,,,
#Wavegen Channel 1: Running,,,,,
#Mode: Simple,,,,,
#Type: Pulse,,,,,
#Frequency: 1 Hz,,,,,
#Period: 1 s,,,,,
#Amplitude: 2.5 V,,,,,
#Offset: 0 V,,,,,
#Symmetry: 0.4 %,,,,,
#Phase: 0 °,,,,,
,,,,,
Time (s),Channel 1 (V),Channel 2 (V),,,
-0.034756912,-0.008089353,0.001619309,0.001179108,-0.034756912,1
-0.034738602,-0.008089353,0.001619309,0.001179108,-0.034738602,1
-0.034720292,-0.004771093,0.001619309,0.001179108,-0.034720292,1
-0.034701982,-0.004771093,0.001619309,0.001179108,-0.034701982,1
-0.034683672,-0.004771093,0.001619309,0.001179108,-0.034683672,1
-0.034665362,-0.004771093,0.001619309,0.001179108,-0.034665362,1
-0.034647052,-0.008089353,0.001619309,0.001179108,-0.034647052,1
-0.034628742,-0.008089353,0.001619309,0.001179108,-0.034628742,1
-0.034610432,-0.004771093,0.004971471,0.003620001,-0.034610432,1
-0.034592122,-0.008089353,0.004971471,0.003620001,-0.034592122,1
-0.034573812,-0.004771093,0.001619309,0.001179108,-0.034573812,1
-0.034555502,-0.004771093,0.004971471,0.003620001,-0.034555502,1
-0.034537192,-0.008089353,0.004971471,0.003620001,-0.034537192,1
-0.034518882,-0.004771093,0.004971471,0.003620001,-0.034518882,1
-0.034500572,-0.004771093,0.004971471,0.003620001,-0.034500572,1
-0.034482262,-0.004771093,0.004971471,0.003620001,-0.034482262,1
-0.034463952,-0.004771093,0.001619309,0.001179108,-0.034463952,1
-0.034445642,-0.004771093,0.001619309,0.001179108,-0.034445642,1
-0.034427332,-0.004771093,0.004971471,0.003620001,-0.034427332,1
-0.034409022,-0.004771093,0.001619309,0.001179108,-0.034409022,1
-0.034390712,-0.004771093,0.004971471,0.003620001,-0.034390712,1
-0.034372402,-0.004771093,0.001619309,0.001179108,-0.034372402,1
-0.034354092,-0.004771093,0.004971471,0.003620001,-0.034354092,1
-0.034335782,-0.008089353,0.001619309,0.001179108,-0.034335782,1
-0.034317472,-0.004771093,0.001619309,0.001179108,-0.034317472,1
-0.034299162,-0.004771093,0.001619309,0.001179108,-0.034299162,1
-0.034280852,-0.004771093,0.001619309,0.001179108,-0.034280852,1
-0.034262542,-0.004771093,0.004971471,0.003620001,-0.034262542,1
-0.034244232,-0.004771093,0.001619309,0.001179108,-0.034244232,1
-0.034225922,-0.004771093,0.004971471,0.003620001,-0.034225922,1
-0.034207612,-0.008089353,0.001619309,0.001179108,-0.034207612,1
-0.034189302,-0.004771093,0.001619309,0.001179108,-0.034189302,1
-0.034170992,-0.004771093,0.001619309,0.001179108,-0.034170992,1
-0.034152682,-0.004771093,0.001619309,0.001179108,-0.034152682,1
-0.034134372,-0.004771093,0.001619309,0.001179108,-0.034134372,1
-0.034116062,-0.008089353,0.004971471,0.003620001,-0.034116062,1
-0.034097752,-0.008089353,0.001619309,0.001179108,-0.034097752,1
-0.034079442,-0.004771093,0.004971471,0.003620001,-0.034079442,1
-0.034061132,-0.004771093,0.001619309,0.001179108,-0.034061132,1
-0.034042822,-0.008089353,0.001619309,0.001179108,-0.034042822,1
-0.034024512,-0.004771093,0.004971471,0.003620001,-0.034024512,1
-0.034006202,-0.008089353,0.001619309,0.001179108,-0.034006202,1
-0.033987892,-0.004771093,0.004971471,0.003620001,-0.033987892,1
-0.033969582,-0.008089353,0.001619309,0.001179108,-0.033969582,1
-0.033951272,-0.004771093,0.001619309,0.001179108,-0.033951272,1
-0.033932962,-0.004771093,0.001619309,0.001179108,-0.033932962,1
-0.033914652,-0.004771093,0.001619309,0.001179108,-0.033914652,1
-0.033896342,-0.004771093,0.001619309,0.001179108,-0.033896342,1
-0.033878032,-0.008089353,0.004971471,0.003620001,-0.033878032,1
-0.033859722,-0.008089353,0.001619309,0.001179108,-0.033859722,1
-0.033841412,-0.008089353,0.001619309,0.001179108,-0.033841412,1
-0.033823102,-0.008089353,0.001619309,0.001179108,-0.033823102,1
-0.033804792,-0.004771093,0.001619309,0.001179108,-0.033804792,1
-0.033786482,-0.004771093,0.001619309,0.001179108,-0.033786482,1
-0.033768172,-0.004771093,0.001619309,0.001179108,-0.033768172,1
-0.033749862,-0.004771093,0.001619309,0.001179108,-0.033749862,1
-0.033731552,-0.004771093,0.004971471,0.003620001,-0.033731552,1
-0.033713242,-0.004771093,0.001619309,0.001179108,-0.033713242,1
-0.033694932,-0.008089353,0.001619309,0.001179108,-0.033694932,1
-0.033676622,-0.004771093,0.001619309,0.001179108,-0.033676622,1
-0.033658312,-0.004771093,0.001619309,0.001179108,-0.033658312,1
-0.033640002,-0.004771093,0.001619309,0.001179108,-0.033640002,1
-0.033621692,-0.004771093,0.001619309,0.001179108,-0.033621692,1
-0.033603382,-0.004771093,0.001619309,0.001179108,-0.033603382,1
-0.033585072,-0.004771093,0.004971471,0.003620001,-0.033585072,1
-0.033566762,-0.004771093,0.004971471,0.003620001,-0.033566762,1
-0.033548452,-0.004771093,0.004971471,0.003620001,-0.033548452,1
-0.033530142,-0.004771093,0.001619309,0.001179108,-0.033530142,1
-0.033511832,-0.008089353,0.001619309,0.001179108,-0.033511832,1
-0.033493522,-0.004771093,0.001619309,0.001179108,-0.033493522,1
-0.033475212,-0.008089353,0.001619309,0.001179108,-0.033475212,1
-0.033456902,-0.004771093,0.001619309,0.001179108,-0.033456902,1
-0.033438592,-0.004771093,0.001619309,0.001179108,-0.033438592,1
-0.033420282,-0.004771093,0.001619309,0.001179108,-0.033420282,1
-0.033401972,-0.008089353,0.001619309,0.001179108,-0.033401972,1
-0.033383662,-0.008089353,0.004971471,0.003620001,-0.033383662,1
-0.033365352,-0.004771093,0.001619309,0.001179108,-0.033365352,1
-0.033347042,-0.008089353,0.001619309,0.001179108,-0.033347042,1
-0.033328732,-0.008089353,0.001619309,0.001179108,-0.033328732,1
-0.033310422,-0.008089353,0.001619309,0.001179108,-0.033310422,1
-0.033292112,-0.004771093,0.001619309,0.001179108,-0.033292112,1
-0.033273802,-0.004771093,0.004971471,0.003620001,-0.033273802,1
-0.033255492,-0.004771093,0.004971471,0.003620001,-0.033255492,1
-0.033237182,-0.004771093,0.004971471,0.003620001,-0.033237182,1
-0.033218872,-0.008089353,0.001619309,0.001179108,-0.033218872,1
-0.033200562,-0.004771093,0.001619309,0.001179108,-0.033200562,1
-0.033182252,-0.008089353,0.004971471,0.003620001,-0.033182252,1
-0.033163942,-0.008089353,0.001619309,0.001179108,-0.033163942,1
-0.033145632,-0.004771093,0.001619309,0.001179108,-0.033145632,1
-0.033127322,-0.008089353,0.001619309,0.001179108,-0.033127322,1
-0.033109012,-0.008089353,0.001619309,0.001179108,-0.033109012,1
-0.033090702,-0.008089353,0.001619309,0.001179108,-0.033090702,1
-0.033072392,-0.008089353,0.001619309,0.001179108,-0.033072392,1
-0.033054082,-0.008089353,0.001619309,0.001179108,-0.033054082,1
-0.033035772,-0.008089353,0.001619309,0.001179108,-0.033035772,1
-0.033017462,-0.008089353,0.001619309,0.001179108,-0.033017462,1
-0.032999152,-0.004771093,0.001619309,0.001179108,-0.032999152,1
-0.032980842,-0.004771093,0.001619309,0.001179108,-0.032980842,1
-0.032962532,-0.008089353,0.001619309,0.001179108,-0.032962532,1
-0.032944222,-0.004771093,0.001619309,0.001179108,-0.032944222,1
-0.032925912,-0.011407614,0.001619309,0.001179108,-0.032925912,1
-0.032907602,-0.008089353,0.001619309,0.001179108,-0.032907602,1
-0.032889292,-0.008089353,0.001619309,0.001179108,-0.032889292,1
-0.032870982,-0.008089353,0.001619309,0.001179108,-0.032870982,1
-0.032852672,-0.008089353,0.001619309,0.001179108,-0.032852672,1
-0.032834362,-0.008089353,0.001619309,0.001179108,-0.032834362,1
-0.032816052,-0.004771093,0.001619309,0.001179108,-0.032816052,1
-0.032797742,-0.008089353,0.001619309,0.001179108,-0.032797742,1
-0.032779432,-0.004771093,0.001619309,0.001179108,-0.032779432,1
-0.032761122,-0.004771093,0.001619309,0.001179108,-0.032761122,1
-0.032742812,-0.008089353,0.001619309,0.001179108,-0.032742812,1
-0.032724502,-0.008089353,0.001619309,0.001179108,-0.032724502,1
-0.032706192,-0.008089353,0.001619309,0.001179108,-0.032706192,1
-0.032687882,-0.008089353,0.001619309,0.001179108,-0.032687882,1
-0.032669572,-0.008089353,0.001619309,0.001179108,-0.032669572,1
-0.032651262,-0.008089353,0.001619309,0.001179108,-0.032651262,1
-0.032632952,-0.008089353,0.001619309,0.001179108,-0.032632952,1
-0.032614642,-0.008089353,0.001619309,0.001179108,-0.032614642,1
-0.032596332,-0.004771093,0.001619309,0.001179108,-0.032596332,1
-0.032578022,-0.004771093,0.001619309,0.001179108,-0.032578022,1
-0.032559712,-0.008089353,0.001619309,0.001179108,-0.032559712,1
-0.032541402,-0.008089353,0.001619309,0.001179108,-0.032541402,1
-0.032523092,-0.004771093,0.001619309,0.001179108,-0.032523092,1
-0.032504782,-0.004771093,0.001619309,0.001179108,-0.032504782,1
-0.032486472,-0.008089353,0.001619309,0.001179108,-0.032486472,1
-0.032468162,-0.004771093,-0.001732853,-0.001261786,-0.032468162,1
-0.032449852,-0.008089353,0.001619309,0.001179108,-0.032449852,1
-0.032431542,-0.008089353,0.001619309,0.001179108,-0.032431542,1
-0.032413232,-0.004771093,0.001619309,0.001179108,-0.032413232,1
-0.032394922,-0.008089353,0.001619309,0.001179108,-0.032394922,1
-0.032376612,-0.004771093,0.001619309,0.001179108,-0.032376612,1
-0.032358302,-0.008089353,0.001619309,0.001179108,-0.032358302,1
-0.032339992,-0.008089353,0.001619309,0.001179108,-0.032339992,1
-0.032321682,-0.004771093,0.001619309,0.001179108,-0.032321682,1
-0.032303372,-0.008089353,0.001619309,0.001179108,-0.032303372,1
-0.032285062,-0.008089353,0.001619309,0.001179108,-0.032285062,1
-0.032266752,-0.008089353,0.001619309,0.001179108,-0.032266752,1
-0.032248442,-0.008089353,0.001619309,0.001179108,-0.032248442,1
-0.032230132,-0.008089353,0.001619309,0.001179108,-0.032230132,1
-0.032211822,-0.008089353,0.001619309,0.001179108,-0.032211822,1
-0.032193512,-0.008089353,0.001619309,0.001179108,-0.032193512,1
-0.032175202,-0.008089353,-0.001732853,-0.001261786,-0.032175202,1
-0.032156892,-0.008089353,-0.001732853,-0.001261786,-0.032156892,1
-0.032138582,-0.008089353,0.001619309,0.001179108,-0.032138582,1
-0.032120272,-0.008089353,0.001619309,0.001179108,-0.032120272,1
-0.032101962,-0.008089353,-0.001732853,-0.001261786,-0.032101962,1
-0.032083652,-0.008089353,0.001619309,0.001179108,-0.032083652,1
-0.032065342,-0.008089353,-0.001732853,-0.001261786,-0.032065342,1
-0.032047032,-0.008089353,0.001619309,0.001179108,-0.032047032,1
-0.032028722,-0.011407614,0.001619309,0.001179108,-0.032028722,1
-0.032010412,-0.008089353,0.001619309,0.001179108,-0.032010412,1
-0.031992102,-0.008089353,0.001619309,0.001179108,-0.031992102,1
-0.031973792,-0.008089353,0.001619309,0.001179108,-0.031973792,1
-0.031955482,-0.008089353,0.001619309,0.001179108,-0.031955482,1
-0.031937172,-0.008089353,0.001619309,0.001179108,-0.031937172,1
-0.031918862,-0.008089353,0.001619309,0.001179108,-0.031918862,1
-0.031900552,-0.008089353,0.001619309,0.001179108,-0.031900552,1
-0.031882242,-0.008089353,0.001619309,0.001179108,-0.031882242,1
-0.031863932,-0.008089353,0.001619309,0.001179108,-0.031863932,1
-0.031845622,-0.008089353,0.001619309,0.001179108,-0.031845622,1
-0.031827312,-0.008089353,0.001619309,0.001179108,-0.031827312,1
-0.031809002,-0.008089353,0.001619309,0.001179108,-0.031809002,1
-0.031790692,-0.004771093,0.001619309,0.001179108,-0.031790692,1
-0.031772382,-0.008089353,0.001619309,0.001179108,-0.031772382,1
-0.031754072,-0.008089353,0.001619309,0.001179108,-0.031754072,1
-0.031735762,-0.008089353,0.001619309,0.001179108,-0.031735762,1
-0.031717452,-0.008089353,-0.001732853,-0.001261786,-0.031717452,1
-0.031699142,-0.008089353,-0.001732853,-0.001261786,-0.031699142,1
-0.031680832,-0.008089353,0.001619309,0.001179108,-0.031680832,1
-0.031662522,-0.008089353,0.001619309,0.001179108,-0.031662522,1
-0.031644212,-0.008089353,0.001619309,0.001179108,-0.031644212,1
-0.031625902,-0.008089353,0.001619309,0.001179108,-0.031625902,1
-0.031607592,-0.008089353,0.001619309,0.001179108,-0.031607592,1
-0.031589282,-0.008089353,0.001619309,0.001179108,-0.031589282,1
-0.031570972,-0.008089353,0.001619309,0.001179108,-0.031570972,1
-0.031552662,-0.008089353,0.001619309,0.001179108,-0.031552662,1
-0.031534352,-0.008089353,0.001619309,0.001179108,-0.031534352,1
-0.031516042,-0.004771093,0.004971471,0.003620001,-0.031516042,1
-0.031497732,-0.008089353,0.001619309,0.001179108,-0.031497732,1
-0.031479422,-0.004771093,0.004971471,0.003620001,-0.031479422,1
-0.031461112,-0.004771093,0.001619309,0.001179108,-0.031461112,1
-0.031442802,-0.008089353,0.004971471,0.003620001,-0.031442802,1
-0.031424492,-0.004771093,0.001619309,0.001179108,-0.031424492,1
-0.031406182,-0.004771093,0.004971471,0.003620001,-0.031406182,1
-0.031387872,-0.004771093,0.001619309,0.001179108,-0.031387872,1
-0.031369562,-0.004771093,0.004971471,0.003620001,-0.031369562,1
-0.031351252,-0.004771093,0.001619309,0.001179108,-0.031351252,1
-0.031332942,-0.004771093,0.004971471,0.003620001,-0.031332942,1
-0.031314632,-0.004771093,0.004971471,0.003620001,-0.031314632,1
-0.031296322,-0.004771093,0.001619309,0.001179108,-0.031296322,1
-0.031278012,-0.004771093,0.001619309,0.001179108,-0.031278012,1
-0.031259702,-0.004771093,0.001619309,0.001179108,-0.031259702,1
-0.031241392,-0.004771093,0.001619309,0.001179108,-0.031241392,1
-0.031223082,-0.004771093,0.001619309,0.001179108,-0.031223082,1
-0.031204772,-0.004771093,0.001619309,0.001179108,-0.031204772,1
-0.031186462,-0.004771093,0.001619309,0.001179108,-0.031186462,1
-0.031168152,-0.008089353,0.004971471,0.003620001,-0.031168152,1
-0.031149842,-0.008089353,0.001619309,0.001179108,-0.031149842,1
-0.031131532,-0.008089353,0.001619309,0.001179108,-0.031131532,1
-0.031113222,-0.008089353,0.001619309,0.001179108,-0.031113222,1
-0.031094912,-0.004771093,0.001619309,0.001179108,-0.031094912,1
-0.031076602,-0.004771093,0.001619309,0.001179108,-0.031076602,1
-0.031058292,-0.008089353,0.001619309,0.001179108,-0.031058292,1
-0.031039982,-0.008089353,0.001619309,0.001179108,-0.031039982,1
-0.031021672,-0.008089353,0.001619309,0.001179108,-0.031021672,1
-0.031003362,-0.008089353,0.001619309,0.001179108,-0.031003362,1
-0.030985052,-0.008089353,0.001619309,0.001179108,-0.030985052,1
-0.030966742,-0.008089353,0.001619309,0.001179108,-0.030966742,1
-0.030948432,-0.004771093,0.001619309,0.001179108,-0.030948432,1
-0.030930122,-0.004771093,0.001619309,0.001179108,-0.030930122,1
-0.030911812,-0.008089353,0.001619309,0.001179108,-0.030911812,1
-0.030893502,-0.004771093,0.001619309,0.001179108,-0.030893502,1
-0.030875192,-0.004771093,0.001619309,0.001179108,-0.030875192,1
-0.030856882,-0.004771093,0.001619309,0.001179108,-0.030856882,1
-0.030838572,-0.008089353,0.001619309,0.001179108,-0.030838572,1
-0.030820262,-0.008089353,0.004971471,0.003620001,-0.030820262,1
-0.030801952,-0.008089353,0.001619309,0.001179108,-0.030801952,1
-0.030783642,-0.008089353,0.001619309,0.001179108,-0.030783642,1
-0.030765332,-0.008089353,0.001619309,0.001179108,-0.030765332,1
-0.030747022,-0.004771093,0.001619309,0.001179108,-0.030747022,1
-0.030728712,-0.008089353,0.001619309,0.001179108,-0.030728712,1
-0.030710402,-0.008089353,0.001619309,0.001179108,-0.030710402,1
-0.030692092,-0.004771093,0.001619309,0.001179108,-0.030692092,1
-0.030673782,-0.008089353,0.001619309,0.001179108,-0.030673782,1
-0.030655472,-0.008089353,0.001619309,0.001179108,-0.030655472,1
-0.030637162,-0.008089353,0.001619309,0.001179108,-0.030637162,1
-0.030618852,-0.008089353,0.004971471,0.003620001,-0.030618852,1
-0.030600542,-0.004771093,0.001619309,0.001179108,-0.030600542,1
-0.030582232,-0.004771093,0.001619309,0.001179108,-0.030582232,1
-0.030563922,-0.008089353,0.001619309,0.001179108,-0.030563922,1
-0.030545612,-0.004771093,0.004971471,0.003620001,-0.030545612,1
-0.030527302,-0.004771093,0.001619309,0.001179108,-0.030527302,1
-0.030508992,-0.008089353,0.004971471,0.003620001,-0.030508992,1
-0.030490682,-0.008089353,0.004971471,0.003620001,-0.030490682,1
-0.030472372,-0.008089353,0.001619309,0.001179108,-0.030472372,1
-0.030454062,-0.008089353,0.001619309,0.001179108,-0.030454062,1
-0.030435752,-0.008089353,0.004971471,0.003620001,-0.030435752,1
-0.030417442,-0.008089353,0.001619309,0.001179108,-0.030417442,1
-0.030399132,-0.008089353,0.001619309,0.001179108,-0.030399132,1
-0.030380822,-0.008089353,0.001619309,0.001179108,-0.030380822,1
-0.030362512,-0.008089353,-0.001732853,-0.001261786,-0.030362512,1
-0.030344202,-0.008089353,-0.001732853,-0.001261786,-0.030344202,1
-0.030325892,-0.008089353,0.001619309,0.001179108,-0.030325892,1
-0.030307582,-0.008089353,0.001619309,0.001179108,-0.030307582,1
-0.030289272,-0.008089353,0.001619309,0.001179108,-0.030289272,1
-0.030270962,-0.008089353,0.001619309,0.001179108,-0.030270962,1
-0.030252652,-0.008089353,0.001619309,0.001179108,-0.030252652,1
-0.030234342,-0.008089353,0.001619309,0.001179108,-0.030234342,1
-0.030216032,-0.008089353,0.001619309,0.001179108,-0.030216032,1
-0.030197722,-0.008089353,0.001619309,0.001179108,-0.030197722,1
-0.030179412,-0.008089353,0.001619309,0.001179108,-0.030179412,1
-0.030161102,-0.011407614,0.001619309,0.001179108,-0.030161102,1
-0.030142792,-0.008089353,-0.001732853,-0.001261786,-0.030142792,1
-0.030124482,-0.008089353,0.001619309,0.001179108,-0.030124482,1
-0.030106172,-0.008089353,0.001619309,0.001179108,-0.030106172,1
-0.030087862,-0.008089353,0.001619309,0.001179108,-0.030087862,1
-0.030069552,-0.008089353,0.001619309,0.001179108,-0.030069552,1
-0.030051242,-0.008089353,0.001619309,0.001179108,-0.030051242,1
-0.030032932,-0.008089353,0.001619309,0.001179108,-0.030032932,1
-0.030014622,-0.008089353,0.001619309,0.001179108,-0.030014622,1
-0.029996312,-0.008089353,0.001619309,0.001179108,-0.029996312,1
-0.029978002,-0.008089353,0.001619309,0.001179108,-0.029978002,1
-0.029959692,-0.008089353,0.001619309,0.001179108,-0.029959692,1
-0.029941382,-0.008089353,0.001619309,0.001179108,-0.029941382,1
-0.029923072,-0.008089353,0.001619309,0.001179108,-0.029923072,1
-0.029904762,-0.008089353,0.001619309,0.001179108,-0.029904762,1
-0.029886452,-0.008089353,0.001619309,0.001179108,-0.029886452,1
-0.029868142,-0.008089353,0.001619309,0.001179108,-0.029868142,1
-0.029849832,-0.008089353,0.001619309,0.001179108,-0.029849832,1
-0.029831522,-0.008089353,0.001619309,0.001179108,-0.029831522,1
-0.029813212,-0.008089353,0.001619309,0.001179108,-0.029813212,1
-0.029794902,-0.008089353,0.001619309,0.001179108,-0.029794902,1
-0.029776592,-0.008089353,0.001619309,0.001179108,-0.029776592,1
-0.029758282,-0.008089353,0.001619309,0.001179108,-0.029758282,1
-0.029739972,-0.008089353,0.001619309,0.001179108,-0.029739972,1
-0.029721662,-0.008089353,0.001619309,0.001179108,-0.029721662,1
-0.029703352,-0.008089353,0.001619309,0.001179108,-0.029703352,1
-0.029685042,-0.008089353,-0.001732853,-0.001261786,-0.029685042,1
-0.029666732,-0.008089353,-0.001732853,-0.001261786,-0.029666732,1
-0.029648422,-0.008089353,0.001619309,0.001179108,-0.029648422,1
-0.029630112,-0.008089353,-0.001732853,-0.001261786,-0.029630112,1
-0.029611802,-0.008089353,0.001619309,0.001179108,-0.029611802,1
-0.029593492,-0.008089353,0.001619309,0.001179108,-0.029593492,1
-0.029575182,-0.008089353,-0.001732853,-0.001261786,-0.029575182,1
-0.029556872,-0.011407614,0.001619309,0.001179108,-0.029556872,1
-0.029538562,-0.008089353,-0.001732853,-0.001261786,-0.029538562,1
-0.029520252,-0.008089353,-0.001732853,-0.001261786,-0.029520252,1
-0.029501942,-0.008089353,0.001619309,0.001179108,-0.029501942,1
-0.029483632,-0.008089353,-0.001732853,-0.001261786,-0.029483632,1
-0.029465322,-0.008089353,0.001619309,0.001179108,-0.029465322,1
-0.029447012,-0.008089353,0.001619309,0.001179108,-0.029447012,1
-0.029428702,-0.008089353,0.001619309,0.001179108,-0.029428702,1
-0.029410392,-0.008089353,0.001619309,0.001179108,-0.029410392,1
-0.029392082,-0.008089353,-0.001732853,-0.001261786,-0.029392082,1
-0.029373772,-0.011407614,0.001619309,0.001179108,-0.029373772,1
-0.029355462,-0.008089353,0.001619309,0.001179108,-0.029355462,1
-0.029337152,-0.008089353,-0.001732853,-0.001261786,-0.029337152,1
-0.029318842,-0.008089353,0.001619309,0.001179108,-0.029318842,1
-0.029300532,-0.008089353,0.001619309,0.001179108,-0.029300532,1
-0.029282222,-0.008089353,0.001619309,0.001179108,-0.029282222,1
-0.029263912,-0.008089353,0.001619309,0.001179108,-0.029263912,1
-0.029245602,-0.008089353,-0.001732853,-0.001261786,-0.029245602,1
-0.029227292,-0.008089353,0.001619309,0.001179108,-0.029227292,1
-0.029208982,-0.008089353,0.001619309,0.001179108,-0.029208982,1
-0.029190672,-0.008089353,0.001619309,0.001179108,-0.029190672,1
